version,votes_for,votes_against,votes_net,votes_total,votes_ratio,release_date
Blink_91,731,229,502,960,0.7614583333333333,2021-05-25
Blink_92,731,229,502,960,0.7614583333333333,2021-10-20
Gecko_61,729,228,501,957,0.7617554858934169,2018-06-26
Blink_59,731,230,501,961,0.7606659729448492,2017-06-05
Blink_87,730,230,500,960,0.7604166666666666,2021-02-16
Gecko_60,728,229,499,957,0.7607105538140021,2018-05-09
Blink_64,729,231,498,960,0.759375,2018-01-23
Blink_65,729,231,498,960,0.759375,2017-03-06
Blink_60,729,231,498,960,0.759375,2017-08-09
WebKit_605.1.33,730,232,498,962,0.7588357588357588,2018-04-12
Blink_89,729,231,498,960,0.759375,2021-04-16
Blink_59,729,231,498,960,0.759375,2017-06-06
Gecko_59,727,230,497,957,0.7596656217345873,2018-03-13
Gecko_58,727,230,497,957,0.7596656217345873,2018-01-23
Blink_62,728,232,496,960,0.7583333333333333,2017-10-24
WebKit_606.1.36,729,233,496,962,0.7577962577962578,2018-09-17
Blink_86,728,232,496,960,0.7583333333333333,2020-12-07
Gecko_57,726,231,495,957,0.7586206896551724,2017-11-14
Blink_58,728,233,495,961,0.7575442247658689,2017-04-19
Blink_63,727,233,494,960,0.7572916666666667,2017-12-05
WebKit_605.1.33,728,234,494,962,0.7567567567567568,2018-03-29
Blink_57,727,234,493,961,0.7565036420395421,2017-03-09
Blink_61,726,234,492,960,0.75625,2017-09-05
WebKit_606.1.36,727,235,492,962,0.7557172557172557,2018-09-17
Blink_58,726,234,492,960,0.75625,2017-04-25
Gecko_58,724,233,491,957,0.7565308254963428,2018-01-22
Blink_59,725,235,490,960,0.7552083333333334,2017-06-22
Gecko_57,723,234,489,957,0.7554858934169278,2017-11-28
Gecko_55,723,234,489,957,0.7554858934169278,2017-08-08
Blink_56,725,236,489,961,0.7544224765868887,2017-01-25
Blink_85,724,236,488,960,0.7541666666666667,2020-09-23
Gecko_52,722,235,487,957,0.754440961337513,2017-03-07
Gecko_56,722,235,487,957,0.754440961337513,2017-09-28
Blink_58,723,237,486,960,0.753125,2017-05-10
Gecko_53,721,236,485,957,0.7533960292580982,2017-04-19
Gecko_54,721,236,485,957,0.7533960292580982,2017-06-13
Blink_60,722,238,484,960,0.7520833333333333,2017-08-01
Blink_57,722,238,484,960,0.7520833333333333,2017-03-21
WebKit_604.2.4,723,239,484,962,0.7515592515592515,2017-09-19
Gecko_55,720,237,483,957,0.7523510971786834,2017-08-08
Blink_83,721,239,482,960,0.7510416666666667,2020-06-30
Gecko_56,719,238,481,957,0.7513061650992685,2017-09-28
EdgeHTML_16,713,232,481,945,0.7544973544973544,2017-10-17
Blink_56,720,240,480,960,0.75,2017-02-07
Gecko_52,718,239,479,957,0.7502612330198537,2017-03-07
Gecko_51,718,239,479,957,0.7502612330198537,2017-01-24
WebKit_604.2.4,713,234,479,947,0.7529039070749736,2017-09-19
Blink_59,719,241,478,960,0.7489583333333333,2017-06-06
Blink_81,719,241,478,960,0.7489583333333333,2020-05-13
WebKit_604.2.4,720,242,478,962,0.7484407484407485,2017-09-19
Blink_57,719,241,478,960,0.7489583333333333,2017-03-16
Gecko_53,717,240,477,957,0.7492163009404389,2017-04-19
Gecko_54,717,240,477,957,0.7492163009404389,2017-06-13
Blink_55,717,244,473,961,0.7460978147762747,2016-12-01
Blink_58,716,244,472,960,0.7458333333333333,2017-04-25
Blink_56,716,244,472,960,0.7458333333333333,2017-02-01
Gecko_51,714,243,471,957,0.7460815047021944,2017-01-24
Gecko_50,714,243,471,957,0.7460815047021944,2016-11-15
Blink_54,716,245,471,961,0.745057232049948,2016-10-12
Blink_53,714,247,467,961,0.7429760665972945,2016-08-31
Blink_55,713,247,466,960,0.7427083333333333,2016-12-06
Gecko_50,711,246,465,957,0.7429467084639498,2016-11-15
EdgeHTML_15,705,240,465,945,0.746031746031746,2017-04-05
Blink_55,712,248,464,960,0.7416666666666667,2016-12-13
Blink_80,712,248,464,960,0.7416666666666667,2020-03-30
Blink_54,712,248,464,960,0.7416666666666667,2016-10-19
Gecko_49,710,247,463,957,0.741901776384535,2016-09-20
EdgeHTML_18,709,246,463,955,0.7424083769633508,2018-10-02
Blink_54,711,249,462,960,0.740625,2016-10-25
Gecko_43,709,248,461,957,0.7408568443051202,2015-12-15
Blink_53,710,250,460,960,0.7395833333333334,2016-09-07
Gecko_43,708,249,459,957,0.7398119122257053,2015-12-15
Blink_52,710,251,459,961,0.7388137356919875,2016-07-20
Blink_57,709,251,458,960,0.7385416666666667,2017-03-16
Blink_53,709,251,458,960,0.7385416666666667,2016-09-20
Blink_78,709,251,458,960,0.7385416666666667,2020-02-06
Gecko_49,707,250,457,957,0.7387669801462905,2016-09-20
Gecko_42,707,250,457,957,0.7387669801462905,2015-11-03
EdgeHTML_14,701,244,457,945,0.7417989417989418,2016-08-02
Blink_56,708,252,456,960,0.7375,2017-02-01
Gecko_42,706,251,455,957,0.7377220480668757,2015-11-03
Gecko_46,706,251,455,957,0.7377220480668757,2016-04-26
Gecko_47,706,251,455,957,0.7377220480668757,2016-06-07
Gecko_41,705,252,453,957,0.7366771159874608,2015-09-22
Blink_49,707,254,453,961,0.7356919875130072,2016-03-02
Blink_50,707,254,453,961,0.7356919875130072,2016-04-13
Blink_55,706,254,452,960,0.7354166666666667,2016-12-06
Blink_77,706,254,452,960,0.7354166666666667,2019-12-03
Blink_52,706,254,452,960,0.7354166666666667,2016-07-27
Gecko_41,704,253,451,957,0.735632183908046,2015-09-22
Blink_51,706,255,451,961,0.7346514047866806,2016-05-25
Blink_54,705,255,450,960,0.734375,2016-10-19
Blink_52,705,255,450,960,0.734375,2016-08-02
Blink_76,705,255,450,960,0.734375,2019-10-18
Gecko_45,703,254,449,957,0.7345872518286312,2016-03-08
Blink_47,705,256,449,961,0.7336108220603538,2015-12-01
Blink_48,705,256,449,961,0.7336108220603538,2016-01-20
Blink_49,704,256,448,960,0.7333333333333333,2016-03-15
Blink_74,704,256,448,960,0.7333333333333333,2019-07-11
Gecko_44,702,255,447,957,0.7335423197492164,2016-01-26
Gecko_48,702,255,447,957,0.7335423197492164,2016-08-02
EdgeHTML_17,696,249,447,945,0.7365079365079366,2018-04-30
Blink_42,704,257,447,961,0.7325702393340271,2015-04-14
Blink_49,703,257,446,960,0.7322916666666667,2016-03-09
Blink_50,703,257,446,960,0.7322916666666667,2016-04-13
Gecko_39,701,256,445,957,0.7324973876698014,2015-07-02
Gecko_40,701,256,445,957,0.7324973876698014,2015-08-11
Gecko_46,701,256,445,957,0.7324973876698014,2016-04-26
Blink_39,703,258,445,961,0.7315296566077003,2014-11-18
Blink_46,703,258,445,961,0.7315296566077003,2015-10-13
Blink_53,702,258,444,960,0.73125,2016-09-07
Blink_50,702,258,444,960,0.73125,2016-05-04
Blink_51,702,258,444,960,0.73125,2016-06-08
Gecko_39,700,257,443,957,0.7314524555903866,2015-07-02
Gecko_40,700,257,443,957,0.7314524555903866,2015-08-11
Gecko_48,700,257,443,957,0.7314524555903866,2016-08-02
Blink_38,702,259,443,961,0.7304890738813735,2014-10-07
Blink_41,702,259,443,961,0.7304890738813735,2015-03-03
Blink_45,702,259,443,961,0.7304890738813735,2015-09-01
Blink_42,701,259,442,960,0.7302083333333333,2015-04-28
Blink_46,701,259,442,960,0.7302083333333333,2015-10-27
Blink_51,701,259,442,960,0.7302083333333333,2016-06-08
WebKit_603.2.1,702,260,442,962,0.7297297297297297,2017-03-27
Blink_73,701,259,442,960,0.7302083333333333,2019-05-17
Blink_47,701,259,442,960,0.7302083333333333,2015-12-02
Blink_48,701,259,442,960,0.7302083333333333,2016-01-26
Gecko_47,699,258,441,957,0.7304075235109718,2016-06-07
EdgeHTML_13,693,252,441,945,0.7333333333333333,2015-11-12
Blink_45,700,260,440,960,0.7291666666666666,2015-09-15
Blink_47,700,260,440,960,0.7291666666666666,2015-12-08
Blink_48,700,260,440,960,0.7291666666666666,2016-02-02
Blink_42,700,260,440,960,0.7291666666666666,2015-04-15
Gecko_38,698,259,439,957,0.7293625914315569,2015-05-12
Gecko_44,698,259,439,957,0.7293625914315569,2016-01-26
Gecko_45,698,259,439,957,0.7293625914315569,2016-03-08
Blink_37,700,261,439,961,0.72840790842872,2014-08-26
Blink_43,700,261,439,961,0.72840790842872,2015-05-19
Blink_44,700,261,439,961,0.72840790842872,2015-07-21
WebKit_603.2.1,700,262,438,962,0.7276507276507277,2017-03-27
Blink_39,699,261,438,960,0.728125,2014-11-12
Blink_46,699,261,438,960,0.728125,2015-10-14
Gecko_38,697,260,437,957,0.7283176593521421,2015-05-12
Blink_40,699,262,437,961,0.7273673257023934,2015-01-21
Blink_52,698,262,436,960,0.7270833333333333,2016-07-27
Blink_43,698,262,436,960,0.7270833333333333,2015-06-09
Blink_44,698,262,436,960,0.7270833333333333,2015-08-04
Blink_71,698,262,436,960,0.7270833333333333,2019-02-18
Blink_38,698,262,436,960,0.7270833333333333,2014-10-08
Blink_41,698,262,436,960,0.7270833333333333,2015-03-11
Blink_45,698,262,436,960,0.7270833333333333,2015-09-01
Blink_41,697,263,434,960,0.7260416666666667,2015-03-10
Blink_70,697,263,434,960,0.7260416666666667,2018-12-07
Blink_72,697,263,434,960,0.7260416666666667,2019-03-21
Blink_37,697,263,434,960,0.7260416666666667,2014-09-03
WebKit_603.2.1,690,257,433,947,0.7286166842661035,2017-03-27
Blink_39,696,264,432,960,0.725,2014-12-03
Blink_43,696,264,432,960,0.725,2015-05-27
Blink_44,696,264,432,960,0.725,2015-07-29
Blink_35,696,265,431,961,0.7242455775234131,2014-05-20
Blink_36,696,265,431,961,0.7242455775234131,2014-07-16
Blink_49,695,265,430,960,0.7239583333333334,2016-03-09
Blink_50,695,265,430,960,0.7239583333333334,2016-04-13
Blink_38,695,265,430,960,0.7239583333333334,2014-10-15
Blink_55,695,265,430,960,0.7239583333333334,2017-01-21
Blink_63,695,265,430,960,0.7239583333333334,2018-05-14
Blink_69,695,265,430,960,0.7239583333333334,2018-11-08
Blink_40,695,265,430,960,0.7239583333333334,2015-01-21
Blink_33,695,266,429,961,0.7232049947970863,2014-02-20
Blink_34,695,266,429,961,0.7232049947970863,2014-04-08
Blink_51,694,266,428,960,0.7229166666666667,2016-06-08
Blink_40,694,266,428,960,0.7229166666666667,2015-01-27
Blink_61,694,266,428,960,0.7229166666666667,2018-02-15
Blink_66,694,266,428,960,0.7229166666666667,2018-07-23
Blink_47,693,267,426,960,0.721875,2015-12-02
Blink_48,693,267,426,960,0.721875,2016-01-26
Blink_37,693,267,426,960,0.721875,2014-09-02
Blink_36,693,267,426,960,0.721875,2014-07-16
Blink_60,692,268,424,960,0.7208333333333333,2017-12-11
Blink_35,692,268,424,960,0.7208333333333333,2014-05-20
Blink_46,691,269,422,960,0.7197916666666667,2015-10-14
Blink_35,691,269,422,960,0.7197916666666667,2014-06-03
Blink_36,691,269,422,960,0.7197916666666667,2014-07-22
Blink_54,691,269,422,960,0.7197916666666667,2016-10-25
Blink_59,691,269,422,960,0.7197916666666667,2017-09-27
Blink_33,691,269,422,960,0.7197916666666667,2014-02-26
Blink_34,691,269,422,960,0.7197916666666667,2014-04-02
Blink_45,690,270,420,960,0.71875,2015-09-01
Blink_34,690,270,420,960,0.71875,2014-05-06
Blink_39,689,271,418,960,0.7177083333333333,2014-11-12
Blink_42,689,271,418,960,0.7177083333333333,2015-04-15
Blink_30,689,272,417,961,0.7169614984391259,2013-10-01
Blink_38,688,272,416,960,0.7166666666666667,2014-10-08
Blink_41,688,272,416,960,0.7166666666666667,2015-03-11
Blink_43,688,272,416,960,0.7166666666666667,2015-05-27
Blink_44,688,272,416,960,0.7166666666666667,2015-07-29
Blink_50,688,272,416,960,0.7166666666666667,2016-06-16
EdgeHTML_12,680,265,415,945,0.7195767195767195,2015-07-29
Blink_31,688,273,415,961,0.7159209157127991,2013-11-12
Blink_32,688,273,415,961,0.7159209157127991,2014-01-14
Blink_30,687,273,414,960,0.715625,2013-10-08
WebKit_602.1.50,688,274,414,962,0.7151767151767152,2016-09-20
Blink_28,687,274,413,961,0.7148803329864725,2013-07-09
Blink_37,686,274,412,960,0.7145833333333333,2014-09-03
Blink_31,686,274,412,960,0.7145833333333333,2013-11-19
Blink_32,686,274,412,960,0.7145833333333333,2014-01-28
Blink_49,686,274,412,960,0.7145833333333333,2016-03-31
Blink_29,686,275,411,961,0.7138397502601457,2013-08-20
Blink_40,685,275,410,960,0.7135416666666666,2015-01-21
Blink_33,685,275,410,960,0.7135416666666666,2014-03-04
Blink_30,685,275,410,960,0.7135416666666666,2013-10-02
WebKit_537.36,685,276,409,961,0.7127991675338189,2013-05-21
Blink_28,684,276,408,960,0.7125,2013-07-02
Blink_29,684,276,408,960,0.7125,2013-08-27
Blink_31,684,276,408,960,0.7125,2013-11-14
Blink_32,684,276,408,960,0.7125,2014-01-15
Gecko_35,682,275,407,957,0.7126436781609196,2015-01-13
Gecko_37,682,275,407,957,0.7126436781609196,2015-03-31
WebKit_537.31,684,277,407,961,0.7117585848074922,2013-03-26
Blink_43,683,277,406,960,0.7114583333333333,2015-06-10
Blink_48,683,277,406,960,0.7114583333333333,2016-02-04
Blink_28,683,277,406,960,0.7114583333333333,2013-07-10
Gecko_37,681,276,405,957,0.7115987460815048,2015-03-31
Gecko_34,681,276,405,957,0.7115987460815048,2014-12-01
Gecko_36,681,276,405,957,0.7115987460815048,2015-02-24
Blink_45,682,278,404,960,0.7104166666666667,2015-09-23
Blink_46,682,278,404,960,0.7104166666666667,2015-11-03
Blink_47,682,278,404,960,0.7104166666666667,2015-12-16
WebKit_537.36,682,278,404,960,0.7104166666666667,2013-05-22
Blink_29,682,278,404,960,0.7104166666666667,2013-08-21
Gecko_35,680,277,403,957,0.7105538140020898,2015-01-13
Gecko_36,680,277,403,957,0.7105538140020898,2015-02-27
WebKit_537.31,681,279,402,960,0.709375,2013-04-03
Gecko_34,679,278,401,957,0.709508881922675,2014-12-01
Blink_40,680,280,400,960,0.7083333333333334,2015-01-29
Blink_41,680,280,400,960,0.7083333333333334,2015-03-10
Blink_39,679,281,398,960,0.7072916666666667,2014-12-02
Blink_42,679,281,398,960,0.7072916666666667,2015-04-28
WebKit_602.1.50,680,282,398,962,0.7068607068607069,2016-09-13
Gecko_33,677,280,397,957,0.7074190177638453,2014-10-14
WebKit_537.22,678,283,395,961,0.7055150884495317,2013-02-21
WebKit_601.5.17,678,284,394,962,0.7047817047817048,2016-03-21
Gecko_33,675,282,393,957,0.7053291536050157,2014-10-14
WebKit_602.1.50,670,277,393,947,0.7074973600844773,2016-09-13
WebKit_537.17,676,285,391,961,0.7034339229968782,2013-01-10
WebKit_537.71,676,286,390,962,0.7027027027027027,2013-10-22
WebKit_537.22,675,285,390,960,0.703125,2013-02-27
Gecko_32,673,284,389,957,0.703239289446186,2014-09-02
WebKit_537.11,675,286,389,961,0.7023933402705516,2012-11-06
WebKit_538.35,675,287,388,962,0.7016632016632016,2014-10-16
WebKit_601.1.56,675,287,388,962,0.7016632016632016,2015-09-30
Gecko_32,672,285,387,957,0.7021943573667712,2014-09-02
Blink_37,673,287,386,960,0.7010416666666667,2014-09-10
Blink_38,673,287,386,960,0.7010416666666667,2014-10-16
Gecko_31,671,286,385,957,0.7011494252873564,2014-07-22
Blink_125,672,288,384,960,0.7,2024-11-06
Blink_122,671,289,382,960,0.6989583333333333,2024-06-07
Blink_35,671,289,382,960,0.6989583333333333,2014-06-17
Blink_34,670,290,380,960,0.6979166666666666,2014-04-22
WebKit_601.5.17,670,292,378,962,0.6964656964656964,2016-03-21
Gecko_31,667,290,377,957,0.696969696969697,2014-07-22
WebKit_601.5.17,660,287,373,947,0.6969376979936642,2016-03-21
Blink_33,666,294,372,960,0.69375,2014-03-06
WebKit_601.1.56,667,295,372,962,0.6933471933471933,2015-09-16
Blink_121,665,295,370,960,0.6927083333333334,2024-04-24
WebKit_600.1.4,666,296,370,962,0.6923076923076923,2014-09-17
Blink_32,664,296,368,960,0.6916666666666667,2014-01-28
WebKit_601.1.56,657,290,367,947,0.6937697993664202,2015-09-16
Blink_31,663,297,366,960,0.690625,2013-11-20
WebKit_600.1.4,656,291,365,947,0.6927138331573389,2014-09-17
Blink_29,662,298,364,960,0.6895833333333333,2013-09-18
WebKit_537.4,662,299,363,961,0.6888657648283039,2012-09-25
WebKit_537.1,661,300,361,961,0.6878251821019771,2012-07-31
WebKit_536.25,661,301,360,962,0.6871101871101871,2012-07-25
Blink_28,659,301,358,960,0.6864583333333333,2013-07-08
Gecko_29,656,301,355,957,0.6854754440961337,2014-04-29
Gecko_30,656,301,355,957,0.6854754440961337,2014-06-10
Gecko_27,655,302,353,957,0.6844305120167189,2014-02-04
WebKit_536.10,657,304,353,961,0.6836628511966701,2012-06-26
WebKit_537.51,657,305,352,962,0.682952182952183,2013-09-18
Gecko_28,654,303,351,957,0.6833855799373041,2014-03-18
Gecko_27,652,305,347,957,0.6812957157784744,2014-02-04
Gecko_28,652,305,347,957,0.6812957157784744,2014-03-18
Gecko_25,652,305,347,957,0.6812957157784744,2013-10-29
Gecko_26,652,305,347,957,0.6812957157784744,2013-12-10
Gecko_29,651,306,345,957,0.6802507836990596,2014-04-29
Gecko_30,651,306,345,957,0.6802507836990596,2014-06-10
WebKit_536.5,653,308,345,961,0.6795005202913632,2012-05-15
WebKit_537.51,646,301,345,947,0.6821541710665259,2013-09-18
Blink_117,652,308,344,960,0.6791666666666667,2024-01-25
WebKit_537.31,651,308,343,959,0.6788321167883211,2013-05-21
WebKit_535.7,652,309,343,961,0.6784599375650364,2011-12-13
Blink_115,651,309,342,960,0.678125,2023-10-18
Gecko_26,649,308,341,957,0.6781609195402298,2013-12-10
WebKit_535.19,651,310,341,961,0.6774193548387096,2012-03-28
Gecko_25,648,309,339,957,0.677115987460815,2013-10-29
WebKit_535.11,650,311,339,961,0.676378772112383,2012-02-08
WebKit_535.2,648,313,335,961,0.6742976066597295,2011-10-25
Blink_111,639,321,318,960,0.665625,2023-07-14
WebKit_535.1,639,321,318,960,0.665625,2011-09-16
Blink_110,638,322,316,960,0.6645833333333333,2023-05-19
WebKit_535.19,638,322,316,960,0.6645833333333333,2012-06-27
Blink_106,634,326,308,960,0.6604166666666667,2023-02-10
WebKit_536.26,635,327,308,962,0.66008316008316,2012-09-10
Gecko_22,631,326,305,957,0.6593521421107628,2013-06-25
Gecko_23,631,326,305,957,0.6593521421107628,2013-08-06
Presto_2.11,628,324,304,952,0.6596638655462185,2012-10-09
Gecko_24,630,327,303,957,0.658307210031348,2013-09-17
WebKit_536.26,624,323,301,947,0.6589229144667371,2012-09-10
Blink_102,630,330,300,960,0.65625,2022-11-01
Blink_102,630,330,300,960,0.65625,2022-11-08
Blink_92,629,331,298,960,0.6552083333333333,2021-11-25
Blink_92,629,331,298,960,0.6552083333333333,2022-03-06
Gecko_24,627,330,297,957,0.6551724137931034,2013-09-17
Blink_99,628,332,296,960,0.6541666666666667,2022-08-08
Blink_99,628,332,296,960,0.6541666666666667,2022-09-09
Blink_96,627,333,294,960,0.653125,2022-05-04
Gecko_22,625,332,293,957,0.6530825496342738,2013-06-25
Gecko_23,625,332,293,957,0.6530825496342738,2013-08-06
Blink_90,625,335,290,960,0.6510416666666666,2021-08-13
WebKit_535.1,624,336,288,960,0.65,2011-08-02
WebKit_534.30,623,337,286,960,0.6489583333333333,2011-06-07
Gecko_21,621,336,285,957,0.6489028213166145,2013-05-14
Gecko_21,618,339,279,957,0.64576802507837,2013-05-14
Trident_7.0,619,340,279,959,0.6454640250260688,2013-10-17
Gecko_20,618,339,279,957,0.64576802507837,2013-04-02
Gecko_19,617,340,277,957,0.644723092998955,2013-02-19
WebKit_534.24,618,342,276,960,0.64375,2011-04-27
Gecko_18,616,341,275,957,0.6436781609195402,2013-01-08
Gecko_20,615,342,273,957,0.6426332288401254,2013-04-02
Blink_87,616,343,273,959,0.6423357664233577,2021-04-17
Blink_87,616,343,273,959,0.6423357664233577,2021-06-25
Gecko_17,615,342,273,957,0.6426332288401254,2012-11-20
WebKit_534.16,616,344,272,960,0.6416666666666667,2011-03-08
Gecko_19,614,343,271,957,0.6415882967607106,2013-02-19
Gecko_18,613,344,269,957,0.6405433646812957,2013-01-08
Gecko_16,613,344,269,957,0.6405433646812957,2012-10-09
Gecko_17,612,345,267,957,0.6394984326018809,2012-11-20
Gecko_16,610,347,263,957,0.6374085684430512,2012-10-09
Blink_63,608,351,257,959,0.6339937434827946,2018-07-18
Blink_63,608,351,257,959,0.6339937434827946,2018-12-21
WebKit_534.10,608,352,256,960,0.6333333333333333,2010-12-02
Blink_75,606,353,253,959,0.6319082377476538,2019-12-05
WebKit_534.13,606,354,252,960,0.63125,2011-02-03
Blink_59,605,354,251,959,0.6308654848800834,2018-03-16
Blink_71,605,354,251,959,0.6308654848800834,2019-08-22
Blink_71,605,354,251,959,0.6308654848800834,2019-10-09
Gecko_15,603,354,249,957,0.6300940438871473,2012-08-28
Blink_56,603,356,247,959,0.6287799791449427,2017-08-23
Blink_56,603,356,247,959,0.6287799791449427,2017-10-26
Blink_56,603,356,247,959,0.6287799791449427,2018-02-19
Blink_67,603,356,247,959,0.6287799791449427,2018-09-15
Blink_67,603,356,247,959,0.6287799791449427,2019-04-02
Blink_67,603,356,247,959,0.6287799791449427,2019-07-25
Gecko_13,601,356,245,957,0.6280041797283177,2012-06-05
Gecko_14,601,356,245,957,0.6280041797283177,2012-07-17
Gecko_15,600,357,243,957,0.6269592476489029,2012-08-28
Blink_83,601,358,243,959,0.6266944734098019,2020-12-02
Blink_83,601,358,243,959,0.6266944734098019,2021-01-20
Gecko_12,600,357,243,957,0.6269592476489029,2012-04-24
Blink_59,600,359,241,959,0.6256517205422315,2018-06-20
Blink_59,600,359,241,959,0.6256517205422315,2018-09-12
Blink_79,600,359,241,959,0.6256517205422315,2020-06-19
Blink_79,600,359,241,959,0.6256517205422315,2020-07-07
Gecko_11,599,358,241,957,0.625914315569488,2012-03-13
WebKit_534.7,600,360,240,960,0.625,2010-10-19
Gecko_14,598,359,239,957,0.6248693834900731,2012-06-26
WebKit_534.3,597,363,234,960,0.621875,2010-09-02
Gecko_10,595,362,233,957,0.6217345872518286,2012-01-31
Blink_75,595,364,231,959,0.6204379562043796,2020-03-22
Gecko_7,594,363,231,957,0.6206896551724138,2011-09-27
Gecko_9,594,363,231,957,0.6206896551724138,2011-12-20
Gecko_6,593,364,229,957,0.619644723092999,2011-08-16
Gecko_8,593,364,229,957,0.619644723092999,2011-11-08
Gecko_10,592,365,227,957,0.6185997910135841,2012-01-31
Gecko_7,591,366,225,957,0.6175548589341693,2011-09-27
Gecko_9,591,366,225,957,0.6175548589341693,2011-12-21
Gecko_6,590,367,223,957,0.6165099268547545,2011-08-16
Gecko_8,590,367,223,957,0.6165099268547545,2011-11-08
Gecko_2,586,371,215,957,0.6123301985370951,2011-03-22
Gecko_5,586,371,215,957,0.6123301985370951,2011-06-21
Gecko_2,583,374,209,957,0.6091954022988506,2011-03-29
Gecko_5,583,374,209,957,0.6091954022988506,2011-06-21
Blink_51,583,376,207,959,0.607924921793535,2016-12-15
Blink_51,583,376,207,959,0.607924921793535,2017-04-21
Blink_51,583,376,207,959,0.607924921793535,2017-05-17
WebKit_533,577,383,194,960,0.6010416666666667,2010-05-25
WebKit_534.48,574,388,186,962,0.5966735966735967,2011-07-20
WebKit_533.16,557,405,152,962,0.579002079002079,2010-06-07
Gecko_1.9.2,552,405,147,957,0.5768025078369906,2010-01-21
WebKit_534.46,554,408,146,962,0.5758835758835759,2011-10-12
WebKit_534.46,543,404,139,947,0.573389651531151,2011-10-12
Trident_6.0,469,333,136,802,0.5847880299251871,2012-10-26
Gecko_1.9.1,546,411,135,957,0.5705329153605015,2009-06-30
Blink_44,540,419,121,959,0.5630865484880083,2016-03-11
Blink_44,540,419,121,959,0.5630865484880083,2016-08-02
Blink_33,496,380,116,876,0.5662100456621004,2014-06-02
WebKit_532.9,539,423,116,962,0.5602910602910602,2010-06-21
WebKit_533.17,539,423,116,962,0.5602910602910602,2010-11-22
Blink_38,535,424,111,959,0.5578727841501564,2015-04-10
Blink_38,535,424,111,959,0.5578727841501564,2015-08-24
WebKit_533.17,528,419,109,947,0.5575501583949314,2010-11-22
WebKit_532.5,534,426,108,960,0.55625,2010-01-25
WebKit_532.9,526,421,105,947,0.5554382259767687,2010-06-21
WebKit_532,531,429,102,960,0.553125,2009-09-15
WebKit_530.17,527,435,92,962,0.5478170478170478,2009-06-08
Gecko_1.9,522,435,87,957,0.5454545454545454,2008-06-17
Presto_2.10,392,311,81,703,0.5576102418207681,2012-02-25
WebKit_534.13,478,398,80,876,0.545662100456621,2011-02-22
WebKit_534.30,478,398,80,876,0.545662100456621,2011-10-18
Blink_30,478,398,80,876,0.545662100456621,2013-12-09
Presto_2.12,510,444,66,954,0.5345911949685535,2012-11-20
WebKit_530,507,453,54,960,0.528125,2009-05-21
Blink_34,505,454,51,959,0.5265901981230449,2014-10-17
Blink_34,505,454,51,959,0.5265901981230449,2015-01-07
Presto_2.9,373,330,43,703,0.5305832147937412,2011-10-12
Presto_2.8,372,331,41,703,0.5291607396870555,2011-06-30
WebKit_528,494,466,28,960,0.5145833333333333,2008-12-11
WebKit_535.19,493,466,27,959,0.5140771637122002,2013-04-27
Blink_28,492,467,25,959,0.5130344108446299,2013-09-25
Blink_28,492,467,25,959,0.5130344108446299,2014-04-11
Presto_2.7,364,339,25,703,0.5177809388335705,2011-03-22
Trident_5.0,409,393,16,802,0.5099750623441397,2011-03-14
Gecko_1.8.1,486,471,15,957,0.5078369905956113,2006-10-24
Gecko_1.8,484,473,11,957,0.5057471264367817,2005-11-29
WebKit_531.21,449,440,9,889,0.5050618672665916,2010-04-03
WebKit_525.13,448,440,8,888,0.5045045045045045,2008-03-18
WebKit_531.21,438,438,0,876,0.5,2010-04-03
WebKit_528.18,437,452,-15,889,0.4915635545556805,2009-06-17
WebKit_528.18,426,450,-24,876,0.4863013698630137,2009-06-17
Presto_2.5,331,372,-41,703,0.47083926031294454,2010-11-09
WebKit_523.10,419,469,-50,888,0.47184684684684686,2007-10-26
WebKit_533.1,402,474,-72,876,0.4589041095890411,2010-05-20
WebKit_530.17,401,475,-74,876,0.4577625570776256,2009-10-26
WebKit_523.12,397,479,-82,876,0.4531963470319635,2008-09-23
WebKit_525.20,397,479,-82,876,0.4531963470319635,2009-04-27
WebKit_525.18,391,496,-105,887,0.44081172491544535,2008-07-11
WebKit_525.18,384,490,-106,874,0.43935926773455375,2008-07-11
Gecko_1.7,424,533,-109,957,0.4430512016718913,2004-11-09
WebKit_522.11,382,505,-123,887,0.4306651634723788,2007-06-29
WebKit_522.11,375,499,-124,874,0.4290617848970252,2007-06-29
Presto_2.10,271,434,-163,705,0.3843971631205674,2012-06-14
Presto_2.10,255,450,-195,705,0.3617021276595745,2011-12-06
Presto_2.9,254,451,-197,705,0.36028368794326243,2011-06-28
Presto_2.8,253,452,-199,705,0.3588652482269504,2011-04-12
Presto_2.7,245,460,-215,705,0.3475177304964539,2010-12-16
Presto_2.6,225,480,-255,705,0.3191489361702128,2010-07-01
Trident_4.0,271,531,-260,802,0.33790523690773067,2009-03-19
Presto_2.5,221,484,-263,705,0.31347517730496455,2010-03-02
,266,536,-270,802,0.3316708229426434,2006-10-18
,265,537,-272,802,0.33042394014962595,2001-08-27
Presto_2,204,501,-297,705,0.28936170212765955,2006-06-20
Presto_2,204,501,-297,705,0.28936170212765955,2006-12-18
Presto_2,204,501,-297,705,0.28936170212765955,2007-04-11
Presto_2.1,204,501,-297,705,0.28936170212765955,2008-06-12
Presto_2.1,204,501,-297,705,0.28936170212765955,2008-10-08
Presto_2.2,204,501,-297,705,0.28936170212765955,2009-09-01
